b332d921-463c-44fb-9ae7-e77933d12458,Shazam! Fury of the Gods,"C.C. Beck,Bill Parker","Action,Comedy,Fantasy","Billy Batson and his foster siblings, who transform into superheroes by saying 'Shazam!', are forced to get back into action and fight the Daughters of Atlas, who they must stop from using a weapon that could destroy the world.",https://www.themoviedb.org/t/p/w300_and_h450_bestv2/A3ZbZsmsvNGdprRi2lKgGEeVLEH.jpg,130,03/16/2023
3a74f44e-68be-4941-8d7d-d9e28b9e6f45,Inside,"Willem Dafoe,Gene Bervoets,Josia Krug,Eliza Stuyck,Andrew Blumenthal","Drama,Action","An art thief becomes trapped in a New York penthouse after his heist goes awry. Imprisoned with nothing but priceless works of art, he must use all his cunning and invention to survive.",https://www.themoviedb.org/t/p/w300_and_h450_bestv2/dXsiWJWwGwYwOQ6DfYFt5pPBMwT.jpg,105,15/03/2023
09c9ddf0-aa83-4dfe-81e4-ebbf7e2e40c3,The Exorcist,"María Evoli,Diana Bracho,Tina Romero,Norma Lazareno,Pilar Santacruz,Salvador Sánchez",Horror,"Ophelia, a young nun recently arriving in the town of San Ramon, is forced to perform an exorcism on a pregnant woman in danger of dying. Just when she thinks her possession has ended, she discovers that the evil presence hasn't disappeared yet. The director of the award-winning Here Comes the Devil and Late Phases adds a new twist to possession movies in one of this year's Latin American horror surprises.",https://www.themoviedb.org/t/p/w300_and_h450_bestv2/d07xtqwq1uriQ1hda6qeu8Skt5m.jpg,101,11/02/2022
9af55c07-93b5-4e84-9a25-c701ba6b6114,65,"Adam Driver,Ariana Greenblatt,Chloe Coleman,Chloe Coleman","Science Fiction,Adventure,Thriller,Action","After a catastrophic crash on an unknown planet, pilot Mills quickly discovers he's actually stranded on Earth…65 million years ago. Now, with only one chance at rescue, Mills and the only other survivor, Koa, must make their way across an unknown terrain riddled with dangerous prehistoric creatures in an epic fight to survive.",https://www.themoviedb.org/t/p/w300_and_h450_bestv2/rzRb63TldOKdKydCvWJM8B6EkPM.jpg,93,09-03-23
4be06460-ca7f-4b6e-8740-a93998777636,Avatar: The Way of Water,"Sam Worthington,Zoe Saldaña,Sigourney Weaver,Sigourney Weaver,Kate Winslet","Action,Science Fiction,Adventure","Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",https://www.themoviedb.org/t/p/w300_and_h450_bestv2/t6HIqrRAclMCA60NsSmeqe9RmNV.jpg,192,15/12/2022
ad912c22-0fec-44e4-8dfc-7146347841c1,Hachi: A Dog's Tale,"Richard Gere,Joan Allen,Sarah Roemer,Cary-Hiroyuki Tagawa,Erick Avari,Robbie Sublett",Drama,A drama based on the true story of a college professor's bond with the abandoned dog he takes into his home.,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/lsy3aEsEfYIHdLRk4dontZ4s85h.jpg,93,08/06/2006
2ab7dbcc-b897-407c-8673-ee52b1291ce3,Les Misérables,"Hugh Jackman,Russell Crowe,Anne Hathaway,Amanda Seyfried,Sacha Baron Cohen,Helena Bonham Carter,Eddie Redmayne","Drama,History","Overview An adaptation of the successful stage musical based on Victor Hugo's classic novel set in 19th-century France, in which a paroled prisoner named Jean Valjean seeks redemption.",https://www.themoviedb.org/t/p/w300_and_h450_bestv2/90PyvT7SI5INKhMC6P7B5NJVx4t.jpg,308,14/03/2007
1c77850c-94bf-4c52-ba60-37db6b0d3811,Wonder,"Jacob Tremblay,Julia Roberts,Owen Wilson,Izabela Vidovic,Noah Jupe,Millie Davis",Drama,"The story of August Pullman – a boy with facial differences – who enters fifth grade, attending a mainstream elementary school for the first time.",https://www.themoviedb.org/t/p/w300_and_h450_bestv2/ouYgAatYH4JzIThj6FI3UYf31RI.jpg,113,17/11/2017
